date,month,is_weekend,num_appliances_used,peak_hour_usage,off_peak_usage,daily_kwh,monthly_kwh,monthly_bill,usage_label
19-04-2024,4,0,5,4.064,2.304,7.38,260.71,1820.86,0
20-04-2024,4,1,5,4.989,2.349,8.644,260.71,1820.86,1
21-04-2024,4,1,7,5.568,2.99,9.614,260.71,1820.86,1
22-04-2024,4,0,7,4.9,2.321,9.026,260.71,1820.86,1
23-04-2024,4,0,5,4.286,2.246,8.52,260.71,1820.86,1
24-04-2024,4,0,5,4.304,2.678,8.849,260.71,1820.86,1
25-04-2024,4,0,5,4.249,2.842,9.585,260.71,1820.86,1
26-04-2024,4,0,6,5.019,2.542,8.877,260.71,1820.86,1
27-04-2024,4,1,7,4.409,2.424,8.572,260.71,1820.86,1
28-04-2024,4,1,8,5.577,2.458,9.062,260.71,1820.86,1
29-04-2024,4,0,6,5.218,1.847,8.486,260.71,1820.86,1
30-04-2024,4,0,7,4.957,2.222,8.088,260.71,1820.86,0
01-05-2024,5,0,5,4.957,2.33,9.014,273.21,1857.63,1
02-05-2024,5,0,7,3.936,2.446,7.74,273.21,1857.63,0
03-05-2024,5,0,6,4.103,2.587,7.368,273.21,1857.63,0
04-05-2024,5,1,7,5.756,2.441,9.423,273.21,1857.63,1
05-05-2024,5,1,5,5.87,2.082,10.169,273.21,1857.63,1
06-05-2024,5,0,5,3.994,2.402,8.06,273.21,1857.63,0
07-05-2024,5,0,6,4.445,3.152,9.405,273.21,1857.63,1
08-05-2024,5,0,6,4.761,2.305,8.616,273.21,1857.63,1
09-05-2024,5,0,6,4.019,2.442,7.888,273.21,1857.63,0
10-05-2024,5,0,6,4.809,2.654,8.969,273.21,1857.63,1
11-05-2024,5,1,8,4.63,2.429,8.657,273.21,1857.63,1
12-05-2024,5,1,7,5.747,2.882,9.69,273.21,1857.63,1
13-05-2024,5,0,6,4.202,1.926,7.933,273.21,1857.63,0
14-05-2024,5,0,5,4.271,2.178,8.398,273.21,1857.63,1
15-05-2024,5,0,7,5.011,2.407,8.839,273.21,1857.63,1
16-05-2024,5,0,6,4.779,2.445,8.515,273.21,1857.63,1
17-05-2024,5,0,6,4.597,1.809,7.609,273.21,1857.63,0
18-05-2024,5,1,8,6.088,3.006,11.298,273.21,1857.63,1
19-05-2024,5,1,6,4.72,2.524,8.563,273.21,1857.63,1
20-05-2024,5,0,7,4.832,2.837,9.43,273.21,1857.63,1
21-05-2024,5,0,7,4.434,2.984,8.842,273.21,1857.63,1
22-05-2024,5,0,5,4.817,2.078,8.298,273.21,1857.63,0
23-05-2024,5,0,6,4.875,1.652,7.721,273.21,1857.63,0
24-05-2024,5,0,7,5.039,2.844,8.995,273.21,1857.63,1
25-05-2024,5,1,5,5.908,2.214,9.918,273.21,1857.63,1
26-05-2024,5,1,7,6.001,2.16,9.264,273.21,1857.63,1
27-05-2024,5,0,5,4.387,2.473,8.545,273.21,1857.63,1
28-05-2024,5,0,7,4.749,3.239,9.524,273.21,1857.63,1
29-05-2024,5,0,5,4.69,2.267,8.758,273.21,1857.63,1
30-05-2024,5,0,7,4.804,2.785,8.845,273.21,1857.63,1
31-05-2024,5,0,6,4.882,2.104,8.918,273.21,1857.63,1
01-06-2024,6,1,8,4.808,2.094,8.346,186.68,1284.4,1
02-06-2024,6,1,9,6.602,2.974,12.113,186.68,1284.4,1
03-06-2024,6,0,5,4.474,2.464,7.792,186.68,1284.4,0
04-06-2024,6,0,6,3.951,2.26,8.683,186.68,1284.4,1
05-06-2024,6,0,5,4.084,2.812,8.345,186.68,1284.4,1
06-06-2024,6,0,6,3.748,1.871,7.208,186.68,1284.4,0
07-06-2024,6,0,5,4.014,1.931,7.203,186.68,1284.4,0
08-06-2024,6,1,7,5.493,2.337,8.702,186.68,1284.4,1
09-06-2024,6,1,7,6.156,2.393,9.838,186.68,1284.4,1
10-06-2024,6,0,6,4.764,2.84,8.958,186.68,1284.4,1
11-06-2024,6,0,7,4.843,2.515,8.931,186.68,1284.4,1
12-06-2024,6,0,6,4.146,2.342,8.436,186.68,1284.4,1
13-06-2024,6,0,7,4.42,2.119,8.115,186.68,1284.4,0
14-06-2024,6,0,6,4.301,2.726,8.61,186.68,1284.4,1
15-06-2024,6,1,8,5.418,2.259,9.331,186.68,1284.4,1
16-06-2024,6,1,5,5.109,1.918,7.825,186.68,1284.4,0
17-06-2024,6,0,7,4.64,2.38,7.855,186.68,1284.4,0
18-06-2024,6,0,7,4.614,2.549,8.064,186.68,1284.4,0
19-06-2024,6,0,5,4.181,2.084,7.616,186.68,1284.4,0
20-06-2024,6,0,5,4.504,2.512,7.767,186.68,1284.4,0
21-06-2024,6,0,6,4.474,2.315,8.013,186.68,1284.4,0
22-06-2024,6,1,8,5.062,2.916,8.931,186.68,1284.4,1
